total confirmed,uruguay,0,0,338,643,823,826
total confirmed,uzbekistan,0,0,172,2039,3623,3760
total confirmed,venezuela,0,0,135,333,1510,1819
total confirmed,vietnam,2,16,212,270,328,328
total confirmed,west bank and gaza,0,0,119,344,448,451
total confirmed,western sahara,0,0,0,6,9,9
total confirmed,yemen,0,0,0,6,323,399
total confirmed,zambia,0,0,35,106,1057,1089
total confirmed,zimbabwe,0,0,8,40,178,206
total confirmed,world,9927,86011,857608,3256910,6166946,6378237
total confirmed,united states,7,68,188172,1069424,1790172,1831821
total confirmed,usa,7,68,188172,1069424,1790172,1831821
total confirmed,south korea,11,3150,9786,10774,11503,11590
total confirmed,uk,2,23,25481,172481,276156,279392
total recovered,afghanistan,0,0,5,260,1328,1450
total recovered,albania,0,0,52,470,872,891
total recovered,algeria,0,0,46,1779,5748,6067
total recovered,andorra,0,0,10,468,694,733
total recovered,angola,0,0,1,7,18,18
total recovered,antigua and barbuda,0,0,0,11,19,20
total recovered,argentina,0,0,240,1256,5336,5709
total recovered,armenia,0,0,30,929,3386,3427
